command,pointer,valid,type,channel,head_hex,triple_referenced,triple_sound_indices,direct_source_reference
5073,0x015BA8,True,1,2,01020000,False,,
5074,0x015BBA,True,1,3,01030000,False,,
5075,0x015BCC,True,1,4,01040000,False,,
5076,0x015BDE,True,1,1,01010000,True,27A,
5077,0x015BF0,True,1,2,01020000,False,,
5078,0x015C02,True,1,3,01030000,False,,
5079,0x015C14,True,1,4,01040000,False,,
5080,0x015C26,True,1,1,01010000,True,27B,
5081,0x015C38,True,1,2,01020000,False,,
5082,0x015C4A,True,1,3,01030000,False,,
5083,0x015C5C,True,1,4,01040000,False,,
5084,0x015C6E,True,1,1,01010000,True,27C,
5085,0x015C80,True,1,2,01020000,False,,
5086,0x015C92,True,1,3,01030000,False,,
5087,0x015CA4,True,1,4,01040000,False,,
5088,0x015CB6,True,1,1,01010000,True,27D,
5089,0x015CC8,True,1,2,01020000,False,,
5090,0x015CDA,True,1,3,01030000,False,,
5091,0x015CEC,True,1,4,01040000,False,,
5092,0x015CFE,True,1,1,01010000,True,27E,
5093,0x015D10,True,1,2,01020000,False,,
5094,0x015D22,True,1,3,01030000,False,,
5095,0x015D34,True,1,4,01040000,False,,
5096,0x015D46,True,1,1,01010000,True,27F,
5097,0x015D58,True,1,2,01020000,False,,
5098,0x015D6A,True,1,3,01030000,False,,
5099,0x015D7C,True,1,4,01040000,False,,
5100,0x015D8E,True,1,1,01010000,True,280,
5101,0x015DA0,True,1,2,01020000,False,,
5102,0x015DB2,True,1,3,01030000,False,,
5103,0x015DC4,True,1,4,01040000,False,,
5104,0x015DD6,True,1,1,01010000,True,281,
5105,0x015E54,True,1,2,01020000,False,,
5106,0x015ED2,True,1,3,01030000,False,,
5107,0x015F50,True,1,4,01040000,False,,
5108,0xFFFFFF,False,,,,False,,
5109,0xFFFFFF,False,,,,False,,
5110,0xFFFFFF,False,,,,False,,
5111,0xFFFFFF,False,,,,False,,
5112,0xFFFFFF,False,,,,False,,
5113,0xFFFFFF,False,,,,False,,
5114,0xFFFFFF,False,,,,False,,
5115,0xFFFFFF,False,,,,False,,
5116,0xFFFFFF,False,,,,False,,
5117,0xFFFFFF,False,,,,False,,
5118,0xFFFFFF,False,,,,False,,
5119,0xFFFFFF,False,,,,False,,
5120,0xFFFFFF,False,,,,False,,
5121,0xFFFFFF,False,,,,False,,
5122,0xFFFFFF,False,,,,False,,
5123,0xFFFFFF,False,,,,False,,
5124,0xFFFFFF,False,,,,False,,
5125,0xFFFFFF,False,,,,False,,
5126,0xFFFFFF,False,,,,False,,
5127,0xFFFFFF,False,,,,False,,
5128,0xFFFFFF,False,,,,False,,
5129,0xFFFFFF,False,,,,False,,
5130,0xFFFFFF,False,,,,False,,
5131,0xFFFFFF,False,,,,False,,
5132,0xFFFFFF,False,,,,False,,
5133,0xFFFFFF,False,,,,False,,
5134,0xFFFFFF,False,,,,False,,
5135,0xFFFFFF,False,,,,False,,
5136,0xFFFFFF,False,,,,False,,
5137,0xFFFFFF,False,,,,False,,
5138,0xFFFFFF,False,,,,False,,
5139,0xFFFFFF,False,,,,False,,
5140,0xFFFFFF,False,,,,False,,
5141,0xFFFFFF,False,,,,False,,
5142,0xFFFFFF,False,,,,False,,
5143,0xFFFFFF,False,,,,False,,
5144,0xFFFFFF,False,,,,False,,
5145,0xFFFFFF,False,,,,False,,
5146,0xFFFFFF,False,,,,False,,
5147,0xFFFFFF,False,,,,False,,
5148,0xFFFFFF,False,,,,False,,
5149,0xFFFFFF,False,,,,False,,
5150,0xFFFFFF,False,,,,False,,
5151,0xFFFFFF,False,,,,False,,
5152,0xFFFFFF,False,,,,False,,
5153,0xFFFFFF,False,,,,False,,
5154,0xFFFFFF,False,,,,False,,
5155,0xFFFFFF,False,,,,False,,
5156,0xFFFFFF,False,,,,False,,
5157,0xFFFFFF,False,,,,False,,
5158,0xFFFFFF,False,,,,False,,
5159,0xFFFFFF,False,,,,False,,
5160,0xFFFFFF,False,,,,False,,
5161,0xFFFFFF,False,,,,False,,
5162,0xFFFFFF,False,,,,False,,
5163,0xFFFFFF,False,,,,False,,
5164,0xFFFFFF,False,,,,False,,
5165,0xFFFFFF,False,,,,False,,
5166,0xFFFFFF,False,,,,False,,
5167,0xFFFFFF,False,,,,False,,
5168,0xFFFFFF,False,,,,False,,
5169,0xFFFFFF,False,,,,False,,
5170,0xFFFFFF,False,,,,False,,
5171,0xFFFFFF,False,,,,False,,
5172,0xFFFFFF,False,,,,False,,
5173,0xFFFFFF,False,,,,False,,
5174,0xFFFFFF,False,,,,False,,
5175,0xFFFFFF,False,,,,False,,
5176,0xFFFFFF,False,,,,False,,
5177,0xFFFFFF,False,,,,False,,
5178,0xFFFFFF,False,,,,False,,
5179,0xFFFFFF,False,,,,False,,
5180,0xFFFFFF,False,,,,False,,
5181,0xFFFFFF,False,,,,False,,
5182,0xFFFFFF,False,,,,False,,
5183,0xFFFFFF,False,,,,False,,
5184,0xFFFFFF,False,,,,False,,
5185,0xFFFFFF,False,,,,False,,
5186,0xFFFFFF,False,,,,False,,
5187,0xFFFFFF,False,,,,False,,
5188,0xFFFFFF,False,,,,False,,
5189,0xFFFFFF,False,,,,False,,
5190,0xFFFFFF,False,,,,False,,
5191,0xFFFFFF,False,,,,False,,
5192,0xFFFFFF,False,,,,False,,
5193,0xFFFFFF,False,,,,False,,
5194,0xFFFFFF,False,,,,False,,
5195,0xFFFFFF,False,,,,False,,
5196,0xFFFFFF,False,,,,False,,
5197,0xFFFFFF,False,,,,False,,
5198,0xFFFFFF,False,,,,False,,
5199,0xFFFFFF,False,,,,False,,
5200,0xFFFFFF,False,,,,False,,
5201,0xFFFFFF,False,,,,False,,
5202,0xFFFFFF,False,,,,False,,
5203,0xFFFFFF,False,,,,False,,
5204,0xFFFFFF,False,,,,False,,
5205,0xFFFFFF,False,,,,False,,
5206,0xFFFFFF,False,,,,False,,
5207,0xFFFFFF,False,,,,False,,
5208,0xFFFFFF,False,,,,False,,
5209,0xFFFFFF,False,,,,False,,
5210,0xFFFFFF,False,,,,False,,
5211,0xFFFFFF,False,,,,False,,
5212,0xFFFFFF,False,,,,False,,
5213,0xFFFFFF,False,,,,False,,
5214,0xFFFFFF,False,,,,False,,
5215,0xFFFFFF,False,,,,False,,
5216,0xFFFFFF,False,,,,False,,
5217,0xFFFFFF,False,,,,False,,
5218,0xFFFFFF,False,,,,False,,
5219,0xFFFFFF,False,,,,False,,
5220,0xFFFFFF,False,,,,False,,
5221,0xFFFFFF,False,,,,False,,
5222,0xFFFFFF,False,,,,False,,
5223,0xFFFFFF,False,,,,False,,
5224,0xFFFFFF,False,,,,False,,
5225,0xFFFFFF,False,,,,False,,
5226,0xFFFFFF,False,,,,False,,
5227,0xFFFFFF,False,,,,False,,
5228,0xFFFFFF,False,,,,False,,
5229,0xFFFFFF,False,,,,False,,
5230,0xFFFFFF,False,,,,False,,
5231,0xFFFFFF,False,,,,False,,
5232,0xFFFFFF,False,,,,False,,
5233,0xFFFFFF,False,,,,False,,
5234,0xFFFFFF,False,,,,False,,
5235,0xFFFFFF,False,,,,False,,
5236,0xFFFFFF,False,,,,False,,
5237,0xFFFFFF,False,,,,False,,
5238,0xFFFFFF,False,,,,False,,
5239,0xFFFFFF,False,,,,False,,
5240,0xFFFFFF,False,,,,False,,
5241,0xFFFFFF,False,,,,False,,
5242,0xFFFFFF,False,,,,False,,
5243,0xFFFFFF,False,,,,False,,
5244,0xFFFFFF,False,,,,False,,
5245,0xFFFFFF,False,,,,False,,
5246,0xFFFFFF,False,,,,False,,
5247,0xFFFFFF,False,,,,False,,
5248,0xFFFFFF,False,,,,False,,
5249,0xFFFFFF,False,,,,False,,
5250,0xFFFFFF,False,,,,False,,
5251,0xFFFFFF,False,,,,False,,
5252,0xFFFFFF,False,,,,False,,
5253,0xFFFFFF,False,,,,False,,
5254,0xFFFFFF,False,,,,False,,
5255,0xFFFFFF,False,,,,False,,
5256,0xFFFFFF,False,,,,False,,
5257,0xFFFFFF,False,,,,False,,
5258,0xFFFFFF,False,,,,False,,
5259,0xFFFFFF,False,,,,False,,
5260,0xFFFFFF,False,,,,False,,
5261,0xFFFFFF,False,,,,False,,
5262,0xFFFFFF,False,,,,False,,
5263,0xFFFFFF,False,,,,False,,
5264,0xFFFFFF,False,,,,False,,
5265,0xFFFFFF,False,,,,False,,
5266,0xFFFFFF,False,,,,False,,
5267,0xFFFFFF,False,,,,False,,
5268,0xFFFFFF,False,,,,False,,
5269,0xFFFFFF,False,,,,False,,
5270,0xFFFFFF,False,,,,False,,
5271,0xFFFFFF,False,,,,False,,
5272,0xFFFFFF,False,,,,False,,
5273,0xFFFFFF,False,,,,False,,
5274,0xFFFFFF,False,,,,False,,
5275,0xFFFFFF,False,,,,False,,
5276,0xFFFFFF,False,,,,False,,
5277,0xFFFFFF,False,,,,False,,
5278,0xFFFFFF,False,,,,False,,
5279,0xFFFFFF,False,,,,False,,
5280,0xFFFFFF,False,,,,False,,
5281,0xFFFFFF,False,,,,False,,
5282,0xFFFFFF,False,,,,False,,
5283,0xFFFFFF,False,,,,False,,
5284,0xFFFFFF,False,,,,False,,
5285,0xFFFFFF,False,,,,False,,
5286,0xFFFFFF,False,,,,False,,
5287,0xFFFFFF,False,,,,False,,
5288,0xFFFFFF,False,,,,False,,
5289,0xFFFFFF,False,,,,False,,
5290,0xFFFFFF,False,,,,False,,
5291,0xFFFFFF,False,,,,False,,
5292,0xFFFFFF,False,,,,False,,
5293,0xFFFFFF,False,,,,False,,
5294,0xFFFFFF,False,,,,False,,
5295,0xFFFFFF,False,,,,False,,
5296,0xFFFFFF,False,,,,False,,
5297,0xFFFFFF,False,,,,False,,
5298,0xFFFFFF,False,,,,False,,
5299,0xFFFFFF,False,,,,False,,
5300,0xFFFFFF,False,,,,False,,
5301,0xFFFFFF,False,,,,False,,
5302,0xFFFFFF,False,,,,False,,
5303,0xFFFFFF,False,,,,False,,
5304,0xFFFFFF,False,,,,False,,
5305,0xFFFFFF,False,,,,False,,
5306,0xFFFFFF,False,,,,False,,
5307,0xFFFFFF,False,,,,False,,
5308,0xFFFFFF,False,,,,False,,
5309,0xFFFFFF,False,,,,False,,
5310,0xFFFFFF,False,,,,False,,
5311,0xFFFFFF,False,,,,False,,
5312,0xFFFFFF,False,,,,False,,
5313,0xFFFFFF,False,,,,False,,
5314,0xFFFFFF,False,,,,False,,
5315,0xFFFFFF,False,,,,False,,
5316,0xFFFFFF,False,,,,False,,
5317,0xFFFFFF,False,,,,False,,
5318,0xFFFFFF,False,,,,False,,
5319,0xFFFFFF,False,,,,False,,
5320,0xFFFFFF,False,,,,False,,
5321,0xFFFFFF,False,,,,False,,
5322,0xFFFFFF,False,,,,False,,
5323,0xFFFFFF,False,,,,False,,
5324,0xFFFFFF,False,,,,False,,
5325,0xFFFFFF,False,,,,False,,
5326,0xFFFFFF,False,,,,False,,
5327,0xFFFFFF,False,,,,False,,
5328,0xFFFFFF,False,,,,False,,
5329,0xFFFFFF,False,,,,False,,
5330,0xFFFFFF,False,,,,False,,
5331,0xFFFFFF,False,,,,False,,
5332,0xFFFFFF,False,,,,False,,
5333,0xFFFFFF,False,,,,False,,
5334,0xFFFFFF,False,,,,False,,
5335,0xFFFFFF,False,,,,False,,
5336,0xFFFFFF,False,,,,False,,
5337,0xFFFFFF,False,,,,False,,
5338,0xFFFFFF,False,,,,False,,
5339,0xFFFFFF,False,,,,False,,
5340,0xFFFFFF,False,,,,False,,
5341,0xFFFFFF,False,,,,False,,
5342,0xFFFFFF,False,,,,False,,
5343,0xFFFFFF,False,,,,False,,
5344,0xFFFFFF,False,,,,False,,
5345,0xFFFFFF,False,,,,False,,
5346,0xFFFFFF,False,,,,False,,
5347,0xFFFFFF,False,,,,False,,
5348,0xFFFFFF,False,,,,False,,
5349,0xFFFFFF,False,,,,False,,
5350,0xFFFFFF,False,,,,False,,
5351,0xFFFFFF,False,,,,False,,
5352,0xFFFFFF,False,,,,False,,
5353,0xFFFFFF,False,,,,False,,
5354,0xFFFFFF,False,,,,False,,
5355,0xFFFFFF,False,,,,False,,
5356,0xFFFFFF,False,,,,False,,
5357,0xFFFFFF,False,,,,False,,
5358,0xFFFFFF,False,,,,False,,
5359,0xFFFFFF,False,,,,False,,
5360,0xFFFFFF,False,,,,False,,
5361,0xFFFFFF,False,,,,False,,
5362,0xFFFFFF,False,,,,False,,
5363,0xFFFFFF,False,,,,False,,
5364,0xFFFFFF,False,,,,False,,
5365,0xFFFFFF,False,,,,False,,
5366,0xFFFFFF,False,,,,False,,
5367,0xFFFFFF,False,,,,False,,
5368,0xFFFFFF,False,,,,False,,
5369,0xFFFFFF,False,,,,False,,
5370,0xFFFFFF,False,,,,False,,
5371,0xFFFFFF,False,,,,False,,
5372,0xFFFFFF,False,,,,False,,
5373,0xFFFFFF,False,,,,False,,
5374,0xFFFFFF,False,,,,False,,
5375,0xFFFFFF,False,,,,False,,
5376,0xFFFFFF,False,,,,False,,
5377,0xFFFFFF,False,,,,False,,
5378,0xFFFFFF,False,,,,False,,
5379,0xFFFFFF,False,,,,False,,
5380,0xFFFFFF,False,,,,False,,
5381,0xFFFFFF,False,,,,False,,
5382,0xFFFFFF,False,,,,False,,
5383,0xFFFFFF,False,,,,False,,
5384,0xFFFFFF,False,,,,False,,
5385,0xFFFFFF,False,,,,False,,
5386,0xFFFFFF,False,,,,False,,
5387,0xFFFFFF,False,,,,False,,
5388,0xFFFFFF,False,,,,False,,
5389,0xFFFFFF,False,,,,False,,
5390,0xFFFFFF,False,,,,False,,
5391,0xFFFFFF,False,,,,False,,
5392,0xFFFFFF,False,,,,False,,
5393,0xFFFFFF,False,,,,False,,
5394,0xFFFFFF,False,,,,False,,
5395,0xFFFFFF,False,,,,False,,
5396,0xFFFFFF,False,,,,False,,
5397,0xFFFFFF,False,,,,False,,
5398,0xFFFFFF,False,,,,False,,
5399,0xFFFFFF,False,,,,False,,
5400,0xFFFFFF,False,,,,False,,
5401,0xFFFFFF,False,,,,False,,
5402,0xFFFFFF,False,,,,False,,
5403,0xFFFFFF,False,,,,False,,
5404,0xFFFFFF,False,,,,False,,
5405,0xFFFFFF,False,,,,False,,
5406,0xFFFFFF,False,,,,False,,
5407,0xFFFFFF,False,,,,False,,
5408,0xFFFFFF,False,,,,False,,
5409,0xFFFFFF,False,,,,False,,
5410,0xFFFFFF,False,,,,False,,
5411,0xFFFFFF,False,,,,False,,
5412,0xFFFFFF,False,,,,False,,
5413,0xFFFFFF,False,,,,False,,
5414,0xFFFFFF,False,,,,False,,
5415,0xFFFFFF,False,,,,False,,
5416,0xFFFFFF,False,,,,False,,
5417,0xFFFFFF,False,,,,False,,
5418,0xFFFFFF,False,,,,False,,
5419,0xFFFFFF,False,,,,False,,
5420,0xFFFFFF,False,,,,False,,
5421,0xFFFFFF,False,,,,False,,
5422,0xFFFFFF,False,,,,False,,
5423,0xFFFFFF,False,,,,False,,
5424,0xFFFFFF,False,,,,False,,
5425,0xFFFFFF,False,,,,False,,
5426,0xFFFFFF,False,,,,False,,
5427,0xFFFFFF,False,,,,False,,
5428,0xFFFFFF,False,,,,False,,
5429,0xFFFFFF,False,,,,False,,
5430,0xFFFFFF,False,,,,False,,
5431,0xFFFFFF,False,,,,False,,
5432,0xFFFFFF,False,,,,False,,
5433,0xFFFFFF,False,,,,False,,
5434,0xFFFFFF,False,,,,False,,
5435,0xFFFFFF,False,,,,False,,
5436,0xFFFFFF,False,,,,False,,
5437,0xFFFFFF,False,,,,False,,
5438,0xFFFFFF,False,,,,False,,
5439,0xFFFFFF,False,,,,False,,
5440,0xFFFFFF,False,,,,False,,
5441,0xFFFFFF,False,,,,False,,
5442,0xFFFFFF,False,,,,False,,
5443,0xFFFFFF,False,,,,False,,
5444,0xFFFFFF,False,,,,False,,
5445,0xFFFFFF,False,,,,False,,
5446,0xFFFFFF,False,,,,False,,
5447,0xFFFFFF,False,,,,False,,
5448,0xFFFFFF,False,,,,False,,
5449,0xFFFFFF,False,,,,False,,
5450,0xFFFFFF,False,,,,False,,
5451,0xFFFFFF,False,,,,False,,
5452,0xFFFFFF,False,,,,False,,
5453,0xFFFFFF,False,,,,False,,
5454,0xFFFFFF,False,,,,False,,
5455,0xFFFFFF,False,,,,False,,
5456,0xFFFFFF,False,,,,False,,
5457,0xFFFFFF,False,,,,False,,
5458,0xFFFFFF,False,,,,False,,
5459,0xFFFFFF,False,,,,False,,
5460,0xFFFFFF,False,,,,False,,
5461,0xFFFFFF,False,,,,False,,
5462,0xFFFFFF,False,,,,False,,
5463,0xFFFFFF,False,,,,False,,
5464,0xFFFFFF,False,,,,False,,
5465,0xFFFFFF,False,,,,False,,
5466,0xFFFFFF,False,,,,False,,
5467,0xFFFFFF,False,,,,False,,
5468,0xFFFFFF,False,,,,False,,
5469,0xFFFFFF,False,,,,False,,
5470,0xFFFFFF,False,,,,False,,
5471,0xFFFFFF,False,,,,False,,
5472,0xFFFFFF,False,,,,False,,
5473,0xFFFFFF,False,,,,False,,
5474,0xFFFFFF,False,,,,False,,
5475,0xFFFFFF,False,,,,False,,
5476,0xFFFFFF,False,,,,False,,
5477,0xFFFFFF,False,,,,False,,
5478,0xFFFFFF,False,,,,False,,
5479,0xFFFFFF,False,,,,False,,
5480,0xFFFFFF,False,,,,False,,
5481,0xFFFFFF,False,,,,False,,
5482,0xFFFFFF,False,,,,False,,
5483,0xFFFFFF,False,,,,False,,
5484,0xFFFFFF,False,,,,False,,
5485,0xFFFFFF,False,,,,False,,
5486,0xFFFFFF,False,,,,False,,
5487,0xFFFFFF,False,,,,False,,
5488,0xFFFFFF,False,,,,False,,
5489,0xFFFFFF,False,,,,False,,
5490,0xFFFFFF,False,,,,False,,
5491,0xFFFFFF,False,,,,False,,
5492,0xFFFFFF,False,,,,False,,
5493,0xFFFFFF,False,,,,False,,
5494,0xFFFFFF,False,,,,False,,
5495,0xFFFFFF,False,,,,False,,
5496,0xFFFFFF,False,,,,False,,
5497,0xFFFFFF,False,,,,False,,
5498,0xFFFFFF,False,,,,False,,
5499,0xFFFFFF,False,,,,False,,
5500,0xFFFFFF,False,,,,False,,
5501,0xFFFFFF,False,,,,False,,
5502,0xFFFFFF,False,,,,False,,
5503,0xFFFFFF,False,,,,False,,
5504,0xFFFFFF,False,,,,False,,
5505,0xFFFFFF,False,,,,False,,
5506,0xFFFFFF,False,,,,False,,
5507,0xFFFFFF,False,,,,False,,
5508,0xFFFFFF,False,,,,False,,
5509,0xFFFFFF,False,,,,False,,
5510,0xFFFFFF,False,,,,False,,
5511,0xFFFFFF,False,,,,False,,
5512,0xFFFFFF,False,,,,False,,
5513,0xFFFFFF,False,,,,False,,
5514,0xFFFFFF,False,,,,False,,
5515,0xFFFFFF,False,,,,False,,
5516,0xFFFFFF,False,,,,False,,
5517,0xFFFFFF,False,,,,False,,
5518,0xFFFFFF,False,,,,False,,
5519,0xFFFFFF,False,,,,False,,
5520,0xFFFFFF,False,,,,False,,
5521,0xFFFFFF,False,,,,False,,
5522,0xFFFFFF,False,,,,False,,
5523,0xFFFFFF,False,,,,False,,
5524,0xFFFFFF,False,,,,False,,
5525,0xFFFFFF,False,,,,False,,
5526,0xFFFFFF,False,,,,False,,
5527,0xFFFFFF,False,,,,False,,
5528,0xFFFFFF,False,,,,False,,
5529,0xFFFFFF,False,,,,False,,
5530,0xFFFFFF,False,,,,False,,
5531,0xFFFFFF,False,,,,False,,
5532,0xFFFFFF,False,,,,False,,
5533,0xFFFFFF,False,,,,False,,
5534,0xFFFFFF,False,,,,False,,
5535,0xFFFFFF,False,,,,False,,
5536,0xFFFFFF,False,,,,False,,
5537,0xFFFFFF,False,,,,False,,
5538,0xFFFFFF,False,,,,False,,
5539,0xFFFFFF,False,,,,False,,
5540,0xFFFFFF,False,,,,False,,
5541,0xFFFFFF,False,,,,False,,
5542,0xFFFFFF,False,,,,False,,
5543,0xFFFFFF,False,,,,False,,
5544,0xFFFFFF,False,,,,False,,
5545,0xFFFFFF,False,,,,False,,
5546,0xFFFFFF,False,,,,False,,
5547,0xFFFFFF,False,,,,False,,
5548,0xFFFFFF,False,,,,False,,
5549,0xFFFFFF,False,,,,False,,
5550,0xFFFFFF,False,,,,False,,
5551,0xFFFFFF,False,,,,False,,
5552,0xFFFFFF,False,,,,False,,
5553,0xFFFFFF,False,,,,False,,
5554,0xFFFFFF,False,,,,False,,
5555,0xFFFFFF,False,,,,False,,
5556,0xFFFFFF,False,,,,False,,
5557,0xFFFFFF,False,,,,False,,
5558,0xFFFFFF,False,,,,False,,
5559,0xFFFFFF,False,,,,False,,
5560,0xFFFFFF,False,,,,False,,
5561,0xFFFFFF,False,,,,False,,
5562,0xFFFFFF,False,,,,False,,
5563,0xFFFFFF,False,,,,False,,
5564,0xFFFFFF,False,,,,False,,
5565,0xFFFFFF,False,,,,False,,
5566,0xFFFFFF,False,,,,False,,
5567,0xFFFFFF,False,,,,False,,
5568,0xFFFFFF,False,,,,False,,
5569,0xFFFFFF,False,,,,False,,
5570,0xFFFFFF,False,,,,False,,
5571,0xFFFFFF,False,,,,False,,
5572,0xFFFFFF,False,,,,False,,
5573,0xFFFFFF,False,,,,False,,
5574,0xFFFFFF,False,,,,False,,
5575,0xFFFFFF,False,,,,False,,
5576,0xFFFFFF,False,,,,False,,
5577,0xFFFFFF,False,,,,False,,
5578,0xFFFFFF,False,,,,False,,
5579,0xFFFFFF,False,,,,False,,
5580,0xFFFFFF,False,,,,False,,
5581,0xFFFFFF,False,,,,False,,
5582,0xFFFFFF,False,,,,False,,
5583,0xFFFFFF,False,,,,False,,
5584,0xFFFFFF,False,,,,False,,
5585,0xFFFFFF,False,,,,False,,
5586,0xFFFFFF,False,,,,False,,
5587,0xFFFFFF,False,,,,False,,
5588,0xFFFFFF,False,,,,False,,
5589,0xFFFFFF,False,,,,False,,
5590,0xFFFFFF,False,,,,False,,
5591,0xFFFFFF,False,,,,False,,
5592,0xFFFFFF,False,,,,False,,
5593,0xFFFFFF,False,,,,False,,
5594,0xFFFFFF,False,,,,False,,
5595,0xFFFFFF,False,,,,False,,
5596,0xFFFFFF,False,,,,False,,
5597,0xFFFFFF,False,,,,False,,
5598,0xFFFFFF,False,,,,False,,
5599,0xFFFFFF,False,,,,False,,
5600,0xFFFFFF,False,,,,False,,
5601,0xFFFFFF,False,,,,False,,
5602,0xFFFFFF,False,,,,False,,
5603,0xFFFFFF,False,,,,False,,
5604,0xFFFFFF,False,,,,False,,
5605,0xFFFFFF,False,,,,False,,
5606,0xFFFFFF,False,,,,False,,
5607,0xFFFFFF,False,,,,False,,
5608,0xFFFFFF,False,,,,False,,
5609,0xFFFFFF,False,,,,False,,
5610,0xFFFFFF,False,,,,False,,
5611,0xFFFFFF,False,,,,False,,
5612,0xFFFFFF,False,,,,False,,
5613,0xFFFFFF,False,,,,False,,
5614,0xFFFFFF,False,,,,False,,
5615,0xFFFFFF,False,,,,False,,
5616,0xFFFFFF,False,,,,False,,
5617,0xFFFFFF,False,,,,False,,
5618,0xFFFFFF,False,,,,False,,
5619,0xFFFFFF,False,,,,False,,
5620,0xFFFFFF,False,,,,False,,
5621,0xFFFFFF,False,,,,False,,
5622,0xFFFFFF,False,,,,False,,
5623,0xFFFFFF,False,,,,False,,
5624,0xFFFFFF,False,,,,False,,
5625,0xFFFFFF,False,,,,False,,
5626,0xFFFFFF,False,,,,False,,
5627,0xFFFFFF,False,,,,False,,
5628,0xFFFFFF,False,,,,False,,
5629,0xFFFFFF,False,,,,False,,
5630,0xFFFFFF,False,,,,False,,
5631,0xFFFFFF,False,,,,False,,
5632,0xFFFFFF,False,,,,False,,
5633,0xFFFFFF,False,,,,False,,
5634,0xFFFFFF,False,,,,False,,
5635,0xFFFFFF,False,,,,False,,
5636,0xFFFFFF,False,,,,False,,
5637,0xFFFFFF,False,,,,False,,
5638,0xFFFFFF,False,,,,False,,
5639,0xFFFFFF,False,,,,False,,
5640,0xFFFFFF,False,,,,False,,
5641,0xFFFFFF,False,,,,False,,
5642,0xFFFFFF,False,,,,False,,
5643,0xFFFFFF,False,,,,False,,
5644,0xFFFFFF,False,,,,False,,
5645,0xFFFFFF,False,,,,False,,
5646,0xFFFFFF,False,,,,False,,
5647,0xFFFFFF,False,,,,False,,
5648,0xFFFFFF,False,,,,False,,
5649,0xFFFFFF,False,,,,False,,
5650,0xFFFFFF,False,,,,False,,
5651,0xFFFFFF,False,,,,False,,
5652,0xFFFFFF,False,,,,False,,
5653,0xFFFFFF,False,,,,False,,
5654,0xFFFFFF,False,,,,False,,
5655,0xFFFFFF,False,,,,False,,
5656,0xFFFFFF,False,,,,False,,
5657,0xFFFFFF,False,,,,False,,
5658,0xFFFFFF,False,,,,False,,
5659,0xFFFFFF,False,,,,False,,
5660,0xFFFFFF,False,,,,False,,
5661,0xFFFFFF,False,,,,False,,
5662,0xFFFFFF,False,,,,False,,
5663,0xFFFFFF,False,,,,False,,
5664,0xFFFFFF,False,,,,False,,
5665,0xFFFFFF,False,,,,False,,
5666,0xFFFFFF,False,,,,False,,
5667,0xFFFFFF,False,,,,False,,
5668,0xFFFFFF,False,,,,False,,
5669,0xFFFFFF,False,,,,False,,
5670,0xFFFFFF,False,,,,False,,
5671,0xFFFFFF,False,,,,False,,
5672,0xFFFFFF,False,,,,False,,
5673,0xFFFFFF,False,,,,False,,
5674,0xFFFFFF,False,,,,False,,
5675,0xFFFFFF,False,,,,False,,
5676,0xFFFFFF,False,,,,False,,
5677,0xFFFFFF,False,,,,False,,
5678,0xFFFFFF,False,,,,False,,
5679,0xFFFFFF,False,,,,False,,
5680,0xFFFFFF,False,,,,False,,
5681,0xFFFFFF,False,,,,False,,
5682,0xFFFFFF,False,,,,False,,
5683,0xFFFFFF,False,,,,False,,
5684,0xFFFFFF,False,,,,False,,
5685,0xFFFFFF,False,,,,False,,
5686,0xFFFFFF,False,,,,False,,
5687,0xFFFFFF,False,,,,False,,
5688,0xFFFFFF,False,,,,False,,
5689,0xFFFFFF,False,,,,False,,
5690,0xFFFFFF,False,,,,False,,
5691,0xFFFFFF,False,,,,False,,
5692,0xFFFFFF,False,,,,False,,
5693,0xFFFFFF,False,,,,False,,
5694,0xFFFFFF,False,,,,False,,
5695,0xFFFFFF,False,,,,False,,
5696,0xFFFFFF,False,,,,False,,
5697,0xFFFFFF,False,,,,False,,
5698,0xFFFFFF,False,,,,False,,
5699,0xFFFFFF,False,,,,False,,
5700,0xFFFFFF,False,,,,False,,
5701,0xFFFFFF,False,,,,False,,
5702,0xFFFFFF,False,,,,False,,
5703,0xFFFFFF,False,,,,False,,
5704,0xFFFFFF,False,,,,False,,
5705,0xFFFFFF,False,,,,False,,
5706,0xFFFFFF,False,,,,False,,
5707,0xFFFFFF,False,,,,False,,
5708,0xFFFFFF,False,,,,False,,
5709,0xFFFFFF,False,,,,False,,
5710,0xFFFFFF,False,,,,False,,
5711,0xFFFFFF,False,,,,False,,
5712,0xFFFFFF,False,,,,False,,
5713,0xFFFFFF,False,,,,False,,
5714,0xFFFFFF,False,,,,False,,
5715,0xFFFFFF,False,,,,False,,
5716,0xFFFFFF,False,,,,False,,
5717,0xFFFFFF,False,,,,False,,
5718,0xFFFFFF,False,,,,False,,
5719,0xFFFFFF,False,,,,False,,
5720,0xFFFFFF,False,,,,False,,
5721,0xFFFFFF,False,,,,False,,
5722,0xFFFFFF,False,,,,False,,
5723,0xFFFFFF,False,,,,False,,
5724,0xFFFFFF,False,,,,False,,
5725,0xFFFFFF,False,,,,False,,
5726,0xFFFFFF,False,,,,False,,
5727,0xFFFFFF,False,,,,False,,
5728,0xFFFFFF,False,,,,False,,
5729,0xFFFFFF,False,,,,False,,
5730,0xFFFFFF,False,,,,False,,
5731,0xFFFFFF,False,,,,False,,
